target_image,pair_image,audio,stimulus_type,condition,sentence_template,target_onset,group,speaker,expt_practice,audio_duration
hose.jpg,dog.jpg,T_1_LFF_D_NN_de.wav,target,LFF,1F,2137,groupD,non-native,NA,3453
snail.jpg,church.jpg,T_2_LFF_D_NN_de.wav,target,LFF,2F,2192,groupD,non-native,NA,3453
wateringcan.jpg,nose.jpg,T_3_LFF_D_NN_de.wav,target,LFF,3F,2095,groupD,non-native,NA,3299
strawberry.jpg,door.jpg,T_4_LFF_D_NN_de.wav,target,LFF,1F,2137,groupD,non-native,NA,3489
dolphin.jpg,fish.jpg,T_5_LFF_D_NN_de.wav,target,LFF,2F,2192,groupD,non-native,NA,3285
bat.jpg,hand.jpg,T_6_LFF_D_NN_de.wav,target,LFF,3F,2095,groupD,non-native,NA,3998
puzzle.jpg,eye.jpg,T_7_LFF_D_NN_de.wav,target,LFF,1F,2137,groupD,non-native,NA,3642
dinosaur.jpg,tree.jpg,T_8_LFF_D_NN_de.wav,target,LFF,2F,2192,groupD,non-native,NA,3759
saw.jpg,bottle.jpg,T_1_LFD_D_NN_de.wav,target,LFD,1D,3742,groupD,non-native,NA,5172
harp.jpg,sun.jpg,T_2_LFD_D_NN_de.wav,target,LFD,2D,3837,groupD,non-native,NA,4814
fan.jpg,moon.jpg,T_3_LFD_D_NN_de.wav,target,LFD,3D,3678,groupD,non-native,NA,5399
alligator.jpg,car.jpg,T_4_LFD_D_NN_de.wav,target,LFD,1D,3742,groupD,non-native,NA,5043
rhinoceros.jpg,baby.jpg,T_5_LFD_D_NN_de.wav,target,LFD,2D,3837,groupD,non-native,NA,4876
snowman.jpg,bus.jpg,T_6_LFD_D_NN_de.wav,target,LFD,3D,3678,groupD,non-native,NA,4809
ostrich.jpg,arm.jpg,T_7_LFD_D_NN_de.wav,target,LFD,1D,3742,groupD,non-native,NA,5069
pumpkin.jpg,train.jpg,T_8_LFD_D_NN_de.wav,target,LFD,2D,3837,groupD,non-native,NA,5262
table.jpg,highchair.jpg,T_1_HFF_D_NN_de.wav,target,HFF,1F,2137,groupD,non-native,NA,3068
factory.jpg,sewingmachine.jpg,T_2_HFF_D_NN_de.wav,target,HFF,2F,2192,groupD,non-native,NA,3154
stairs.jpg,wheelbarrow.jpg,T_3_HFF_D_NN_de.wav,target,HFF,3F,2095,groupD,non-native,NA,2922
rain.jpg,igloo.jpg,T_4_HFF_D_NN_de.wav,target,HFF,1F,2137,groupD,non-native,NA,3167
wall.jpg,swing.jpg,T_5_HFF_D_NN_de.wav,target,HFF,2F,2192,groupD,non-native,NA,3090
bridge.jpg,pineapple.jpg,T_6_HFF_D_NN_de.wav,target,HFF,3F,2095,groupD,non-native,NA,3342
cigarette.jpg,typewriter.jpg,T_7_HFF_D_NN_de.wav,target,HFF,2F,2192,groupD,non-native,NA,3971
king.jpg,vacuum.jpg,T_8_HFF_D_NN_de.wav,target,HFF,3F,2095,groupD,non-native,NA,3239
bench.jpg,toothbrush.jpg,T_1_HFD_D_NN_de.wav,target,HFD,1D,3742,groupD,non-native,NA,4484
shoe.jpg,blimp.jpg,T_2_HFD_D_NN_de.wav,target,HFD,2D,3837,groupD,non-native,NA,4537
chair.jpg,globe.jpg,T_3_HFD_D_NN_de.wav,target,HFD,3D,3678,groupD,non-native,NA,4526
star.jpg,funnel.jpg,T_4_HFD_D_NN_de.wav,target,HFD,1D,3742,groupD,non-native,NA,4562
telephone.jpg,unicorn.jpg,T_5_HFD_D_NN_de.wav,target,HFD,2D,3837,groupD,non-native,NA,4843
tooth.jpg,cactus.jpg,T_6_HFD_D_NN_de.wav,target,HFD,3D,3678,groupD,non-native,NA,4620
ball.jpg,earring.jpg,T_7_HFD_D_NN_de.wav,target,HFD,2D,3837,groupD,non-native,NA,4479
flower.jpg,palmtree.jpg,T_8_HFD_D_NN_de.wav,target,HFD,3D,3678,groupD,non-native,NA,4471
raccoon.jpg,smoke.jpg,F_1_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,4594
jumprope.jpg,house.jpg,F_2_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5199
radish.jpg,bread.jpg,F_3_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5741
pick.jpg,bride.jpg,F_4_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5184
pencilsharpener.jpg,bird.jpg,F_5_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5797
tripod.jpg,ear.jpg,F_6_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5703
seahorse.jpg,paper.jpg,F_7_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5389
ladle.jpg,butter.jpg,F_8_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5257
firehydrant.jpg,doctor.jpg,F_9_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5081
kangaroo.jpg,wood.jpg,F_10_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,6037
crib.jpg,road.jpg,F_11_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,4697
leopard.jpg,priest.jpg,F_12_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5470
ladybug.jpg,suitcase.jpg,F_13_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5921
drill.jpg,neck.jpg,F_14_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,6212
brush.jpg,rose.jpg,F_15_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,5986
walrus.jpg,net.jpg,F_16_LFD_NN_de.wav,filler,LFD,original,NA,groupD,non-native,NA,4935
wine.jpg,penguin.jpg,F_1_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,3132
hat.jpg,peach.jpg,F_2_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,3047
cheese.jpg,butterfly.jpg,F_3_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,3309
floor.jpg,thimble.jpg,F_4_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,3154
man.jpg,beaver.jpg,F_5_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2743
city.jpg,flute.jpg,F_6_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2958
bar.jpg,artichoke.jpg,F_7_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2743
woman.jpg,slide.jpg,F_8_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2929
book.jpg,antlers.jpg,F_9_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2967
piano.jpg,razor.jpg,F_10_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,3201
horse.jpg,iron.jpg,F_11_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,3047
glass.jpg,zebra.jpg,F_12_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2929
boy.jpg,anvil.jpg,F_13_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2873
fire.jpg,binoculars.jpg,F_14_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2929
lips.jpg,safetypin.jpg,F_15_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2721
rock.jpg,recordplayer.jpg,F_16_HFF_NN_de.wav,filler,HFF,original,NA,groupD,non-native,NA,2967
